更新时间,#genre#
CCTV8-电视剧,http://183.11.239.36:808/hls/96/index.m3u8
1988年春晚,https://txmov2.a.kwimgs.com/bs3/video-hls/5216575810935394655_hlsb.m3u8
重庆卫视,http://121.231.100.196:8095/rtp/239.49.8.149:6000
江西卫视,http://home.yulei.online:9999/rtp/226.0.2.54:8344
安徽:宿州科教频道,http://114.100.195.41:4022/rtp/238.1.78.123:6856
新疆卫视,http://home.yulei.online:9999/udp/226.0.2.67:8448
金鹰卡通,http://58.57.40.22:9901/tsfile/live/1059_1.m3u8
CCTV9-纪录,http://tvtj.jxwltx.com:8003/cctv9.m3u8
重庆卫视,http://58.57.40.22:9901/tsfile/live/0142_1.m3u8
CCTV电视指南,http://59.35.185.47:8188/udp/239.253.43.10:5146
天津卫视,http://121.17.146.34:50003/hls/40/index.m3u8
龙华电影,https://live.catvod.com/live.php?id=xingwei_movie
CCTV15,http://221.13.235.234:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://112.132.10.54:9901/tsfile/live/0142_1.m3u8
海南卫视,http://111.221.137.234:44330/tsfile/live/0117_1.m3u8?key=txiptv&playlive=0&authid=0
江苏卫视,http://home.yulei.online:9999/udp/226.0.2.38:8216
CCTV17-农业农村,http://218.17.33.178:53290/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://59.35.185.47:8188/udp/239.77.1.5:5146
CETV早期教育,http://27.191.202.133:19999/rtp/239.254.201.230:7253
海南卫视,http://cssbyd.imwork.net:8082/hls/31/index.m3u8
CCTV15-音乐,http://218.17.33.178:53290/tsfile/live/1015_1.m3u8?key=txiptv
浙江数码时代,http://ali-m-l.cztv.com/channels/lantian/channel12/720p.m3u8?zzhed
CCTV12-社会与法,http://218.17.33.178:53290/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://113.119.25.53:58888/udp/239.77.1.33:5146
沧州影视娱乐,http://27.191.202.133:19999/rtp/239.254.200.44:6000
河南民生,http://221.13.235.234:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://27.191.202.133:19999/rtp/239.254.200.47:8024
深圳卫视,http://121.231.100.196:8095/rtp/239.49.8.15:9430
上海都市剧场,http://27.191.202.133:19999/rtp/239.254.201.167:6360
CCTV1-综合,http://60.2.190.206:4000/udp/239.253.92.83:8012
CCTV1-综合,http://1.24.39.180:9003/hls/1/index.m3u8
CCTV12-社会与法,http://183.11.239.36:808/hls/30/index.m3u8
安徽:黄山新闻综合,http://114.107.44.80:8188/rtp/238.1.78.130:6912
重庆汽摩,http://123.146.162.24:8017/iTXwrGs/800/live.m3u8
CCTV3-综艺,http://218.17.33.178:53290/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://113.65.9.152:4111/udp/239.77.0.166:5146
北京卫视,http://8.138.7.223/tv/bjws4k.m3u8
吉林卫视,http://49.87.154.246:85/tsfile/live/0116_1.m3u8?key=txiptv
CCTV13-新闻,http://112.123.243.37:50085/tsfile/live/0014_1.m3u8
深圳卫视,http://60.2.190.206:4000/udp/239.253.92.86:8017
河南卫视,http://183.11.239.36:808/hls/51/index.m3u8
CCTV16-奥林匹克,http://1.24.39.180:9003/hls/60/index.m3u8
CCTV8-电视剧,http://13937899.xyz:35455/gaoma/cctv8k_36m.m3u8
国家地理,https://live.catvod.com/live.php?id=natgeohd_twn
CCTV2-财经,http://183.11.239.36:808/hls/20/index.m3u8
CCTV4-中文国际,http://112.123.243.37:50085/tsfile/live/0004_1.m3u8
贵州卫视,http://218.92.37.174:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://111.221.137.234:44330/tsfile/live/0113_1.m3u8?key=txiptv&playlive=0&authid=0
广州综合,http://111.229.155.66:7722/timetv.php?type=gztv&channel=gzzh
新疆卫视,http://218.17.33.178:53290/tsfile/live/0110_1.m3u8?key=txiptv
浙江数码时代,http://ali-m-l.cztv.com/channels/lantian/channel12/720p.m3u8
丽水青田综合,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8
北京新闻,http://player.cntv.cn/standard/live_HLSDRM20180524.swf?ChannelID=btv9&videoTVChannel=btv9&P2PChannelID=pd://cctv_p2p_hdbtv9&tai=btv9&VideoName=btv9&channelID=btv9
东方卫视,http://59.35.185.47:8188/udp/239.77.1.218:5146
广州综合,http://59.35.185.47:8188/udp/239.253.43.71:5146
上海游戏风云,http://114.107.44.80:8188/rtp/238.1.78.81:6520
CCTV2-财经,http://218.3.138.25:1111/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
茶频道,http://114.107.44.80:8188/rtp/238.1.79.30:4352
梨园频道,http://60.2.190.206:4000/udp/239.253.93.133:6441
湖北卫视,http://59.35.185.47:8188/udp/239.77.0.128:5146
河源综合,http://59.35.185.47:8188/udp/239.253.43.213:5146
江西卫视,http://111.221.137.234:44330/tsfile/live/0137_1.m3u8?key=txiptv&playlive=0&authid=0
天津卫视,http://113.65.9.152:4111/udp/239.77.0.131:5146
CCTV15-音乐,http://113.57.93.165:9900/tsfile/live/0015_1.m3u8
浙江国际,http://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
CCTV11-戏曲,http://112.123.243.37:50085/tsfile/live/0012_1.m3u8
江苏卫视,http://183.11.239.36:808/hls/38/index.m3u8
安徽:桐城综合频道,http://114.100.195.41:4022/rtp/238.1.78.28:6152
CCTV15-音乐,http://113.57.93.165:9900/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://59.35.185.47:8188/udp/239.77.0.166:5146
安徽:广德生活频道,http://114.100.195.41:4022/rtp/238.1.78.213:7576
CCTV15-音乐,http://112.123.243.37:50085/tsfile/live/0016_1.m3u8
CCTV5-体育,http://27.41.245.32:801/hls/5/index.m3u8
CCTV10-科教,http://183.11.239.36:808/hls/28/index.m3u8
北京卫视,http://59.35.185.47:8188/udp/239.77.1.4:5146
卡酷少儿,http://218.13.170.98:9901/tsfile/live/1021_1.m3u8
CCTV6-电影,http://218.3.138.25:1111/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
安徽:宿州新闻综合,http://114.100.195.41:4022/rtp/238.1.78.121:6840
东方卫视,http://113.57.93.165:9900/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
厦门卫视,http://183.11.239.36:808/hls/17/index.m3u8
安徽:南陵新闻综合,http://114.100.195.41:4022/rtp/238.1.78.189:7384
CCTV15-音乐,https://migu.188766.xyz/?migutoken=07e9d3c422b5857739e9b99e67828a37&id=CCTV15&pp=1
四川卫视,http://112.123.243.37:50085/tsfile/live/0139_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV1-综合,http://58.57.40.22:9901/tsfile/live/0001_1.m3u8
重庆卫视,http://183.11.239.36:808/hls/53/index.m3u8
湖南卫视,http://113.57.93.165:9900/tsfile/live/0128_1.m3u8
江苏卫视,http://58.57.40.22:9901/tsfile/live/1031_1.m3u8
万荣综合,http://60.222.246.220:19433/hls1.m3u8
安徽:滁州新闻综合,http://114.100.195.41:4022/rtp/238.1.78.132:6928
安徽:无为新闻频道,http://114.100.195.41:4022/rtp/238.1.78.188:7376
贵州卫视,http://27.191.202.133:19999/rtp/239.254.201.20:6315
广东珠江,http://183.11.239.36:808/hls/83/index.m3u8
江苏卫视,http://218.3.138.25:1111/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9-纪录,https://api.olelive.com/dis/live/CCTV9HD/hls.m3u8
CCTV17-农业农村,http://183.11.239.36:808/hls/35/index.m3u8
CCTV12-社会与法,http://112.123.243.37:50085/tsfile/live/0013_1.m3u8
CCTV世界地理,http://59.35.185.47:8188/udp/239.253.43.7:5146
湖北卫视,http://121.231.100.196:8095/rtp/239.49.8.147:6000
CCTV13-新闻,http://61.136.172.236:9901/tsfile/live/0013_1.m3u8
CCTV2-财经,http://58.57.40.22:9901/tsfile/live/1001_1.m3u8
安徽:萧县新闻综合,http://114.100.195.41:4022/rtp/238.1.79.46:4480
CCTV6-电影,http://218.17.33.178:53290/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://112.123.243.37:50085/tsfile/live/0130_2.m3u8
CCTV女性时尚,http://59.35.185.47:8188/udp/239.253.43.8:5146
安徽:萧县新闻综合,http://114.107.44.80:8188/rtp/238.1.79.46:4480
贵州卫视,http://59.35.185.47:8188/udp/239.77.1.221:5146
CCTV6-电影,http://13937899.xyz:35455/gaoma/cctv6.m3u8
四川卫视,http://121.231.100.196:8095/rtp/239.49.1.43:6000
江苏卫视,http://121.231.100.196:8095/rtp/239.49.8.138:6000
CCTV4-中文国际,http://183.11.239.36:808/hls/22/index.m3u8
广东卫视,http://121.231.100.196:8095/rtp/239.49.8.143:6000
茶频道,http://27.191.202.133:19999/rtp/239.254.200.228:6258
佛山公共,http://59.35.185.47:8188/udp/239.253.43.53:5146
广东卫视,http://113.119.25.53:58888/udp/239.77.1.19:5146
江西卫视,http://59.35.185.47:8188/udp/239.77.1.219:5146
天津卫视,http://59.35.185.47:8188/udp/239.77.0.131:5146
要条件,https://vd2.bdstatic.com/mda-kgah4byryi8gsqk8/v1-cae/mda-kgah4byryi8gsqk8.mp4?pd=-1&pt=0&cr=0&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=1347013120&vid=11361264719745011699&auth_key=1655290347-0-0-5dfca4bc79fbe4b6685de35fd1e0a622&bcevod_channel=searchbox_feed
北京卫视,http://113.119.25.53:58888/udp/239.77.1.151:5146
茂名综合,http://59.35.185.47:8188/udp/239.77.0.206:5146
CCTV7-国防军事,http://27.41.245.32:801/hls/7/index.m3u8
辽宁卫视,http://112.123.243.37:50085/tsfile/live/0126_1.m3u8?key=txiptv&playlive=0&authid=0
三沙卫视,http://59.35.185.47:8188/udp/239.253.43.113:5146
内蒙古卫视,http://27.191.202.133:19999/rtp/239.254.200.84:8176
CCTV12-社会与法,http://112.123.243.37:50085/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV11,http://221.13.234.7:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12-社会与法,http://60.2.190.206:4000/udp/239.253.92.197:6062
重庆汽摩,http://123.146.162.24:8017/c2F0hmi/1000/live.m3u8
CCTV第一剧场,http://59.35.185.47:8188/udp/239.253.43.15:5146
贵州卫视,http://home.yulei.online:9999/udp/226.0.2.43:8256
河南卫视,http://59.35.185.47:8188/udp/239.77.1.229:5146
安徽:淮北新闻综合,http://114.107.44.80:8188/rtp/238.1.78.135:6952
深圳卫视,http://59.35.185.47:8188/udp/239.77.0.130:5146
CCTV9-纪录,http://111.221.137.234:44330/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV12-社会与法,http://13937899.xyz:35455/gaoma/cctv12.m3u8
辽宁卫视,http://27.191.202.133:19999/rtp/239.254.200.57:8056
CCTV4K,http://59.35.185.47:8188/udp/239.77.0.194:5146
睛彩篮球,http://113.119.25.53:58888/udp/239.77.1.21:5146
浙江卫视,http://btjg.net:809/hls/29/index.m3u8
东南卫视,http://home.yulei.online:9999/rtp/226.0.2.188:9416
安徽:滁州科教频道,http://114.100.195.41:4022/rtp/238.1.78.133:6936
重庆卫视,http://144.255.32.146:8288/udp/239.21.1.233:5002
江西卫视,http://144.255.32.146:8288/udp/239.21.1.167:5002
河南武术世界,http://27.191.202.133:19999/rtp/239.254.201.224:7229
汕头经济,http://59.35.185.47:8188/udp/239.253.43.46:5146
江西卫视,http://223.198.242.180:4000/rtp/239.253.64.56:5140
CCTV央视文化精品,http://114.107.44.80:8188/rtp/238.1.79.54:4568
广东卫视,http://144.255.32.146:8288/udp/239.21.1.92:5002
河北卫视,http://121.231.100.196:8095/rtp/239.49.8.188:6000
CCTV14-少儿,http://61.136.172.236:9901/tsfile/live/0014_1.m3u8
三沙卫视,http://btjg.net:809/hls/142/index.m3u8
安徽:蚌埠新闻综合,http://114.100.195.41:4022/rtp/238.1.78.180:7312
浙江卫视,http://27.41.245.32:801/hls/58/index.m3u8
CCTV5-体育,http://183.11.239.36:808/hls/93/index.m3u8
河北卫视,http://144.255.32.146:8288/udp/239.21.1.168:5002
天津卫视,http://144.255.32.146:8288/udp/239.21.1.165:5002
山东教育卫视,http://btjg.net:809/hls/120/index.m3u8
西藏卫视,http://223.198.242.180:4000/rtp/239.253.64.143:5140
CCTV8-电视剧,http://27.41.245.32:801/hls/8/index.m3u8
兵团卫视,http://223.198.242.180:4000/rtp/239.253.64.178:5140
三沙卫视,http://114.100.195.41:4022/rtp/238.1.78.27:6144
安徽:固镇新闻综合,http://114.107.44.80:8188/rtp/238.1.79.47:4488
甘肃卫视,http://223.198.242.180:4000/rtp/239.253.64.140:5140
安徽:歙县综合频道,http://114.107.44.80:8188/rtp/238.1.78.200:7472
吉林卫视,http://59.35.185.47:8188/udp/239.77.1.111:5146
浙江卫视,http://61.156.228.12:8154/tsfile/live/0124_1.m3u8
安徽:宣城综合频道,http://114.107.44.80:8188/rtp/238.1.78.142:7008
CETV-2,http://27.191.202.133:19999/rtp/239.254.200.226:6260
辽宁卫视,http://61.156.228.12:8154/tsfile/live/0121_1.m3u8
汕尾文化生活,http://59.35.185.47:8188/udp/239.77.0.187:5146
江苏卫视,http://61.156.228.12:8154/tsfile/live/0127_1.m3u8
山东教育卫视,http://58.57.40.22:9901/tsfile/live/1026_1.m3u8
吉林卫视,http://27.191.202.133:19999/rtp/239.254.201.15:6339
安徽:广德新闻综合,http://114.100.195.41:4022/rtp/238.1.78.212:7568
甘肃卫视,http://183.11.239.36:808/hls/119/index.m3u8
云南卫视,http://121.231.100.196:8095/rtp/239.49.1.235:6000
天津卫视,http://27.191.202.133:19999/rtp/239.254.200.54:1234
湖北卫视,http://61.156.228.12:8154/tsfile/live/0132_1.m3u8
湖南卫视,http://220.169.100.41:10087/udp/239.76.253.100:9000
CCTV5+体育赛事,http://61.136.172.236:9901/tsfile/live/0016_1.m3u8
CCTV2-财经,http://home.yulei.online:9999/udp/226.0.2.19:8064
深圳卫视,http://59.35.185.47:8188/udp/239.77.1.3:5146
安徽:旌德新闻综合,http://114.107.44.80:8188/rtp/238.1.78.215:7592
天津卫视,http://123.129.70.178:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
MoMo亲子国,http://37.27.111.214:8080/live/3/hls.m3u8
湖南卫视,http://220.169.100.41:10087/udp/239.76.246.101:1234
CCTV怀旧剧场,http://220.169.100.41:10087/udp/239.76.254.53:9000
CCTV9-纪录,http://27.41.245.32:801/hls/9/index.m3u8
安徽:芜湖新闻综合,http://114.100.195.41:4022/rtp/238.1.78.112:6768
辽宁卫视,http://58.46.68.236:8188/udp/239.76.245.197:1234
安徽:宿州科教频道,http://114.107.44.80:8188/rtp/238.1.78.123:6856
汕尾新闻综合,http://59.35.185.47:8188/udp/239.77.0.25:5146
河南卫视,http://125.42.150.196:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
天元围棋,http://27.191.202.133:19999/rtp/239.254.201.156:6270
汕尾新闻综合,http://113.119.25.53:58888/udp/239.77.0.25:5146
三沙卫视,http://220.169.100.41:10087/udp/239.76.246.74:1234
四川卫视,http://59.35.185.47:8188/udp/239.77.1.215:5146
江苏卫视,http://61.163.181.78:85/tsfile/live/1044_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://121.231.100.196:8095/rtp/239.49.1.45:6000
兵团卫视,http://110.80.17.38:9999/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://121.231.100.196:8095/rtp/239.49.1.49:6000
宁夏卫视,http://110.80.17.38:9999/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://125.42.150.196:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4-中文国际,http://docker.hbwhphb.fun:35455/gaoma/cctv4k.m3u8
东方卫视,http://113.15.109.216:59901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://58.57.40.22:9901/tsfile/live/1036_1.m3u8
安徽:旌德新闻综合,http://114.100.195.41:4022/rtp/238.1.78.215:7592
深圳卫视,http://220.169.100.41:10087/udp/239.76.253.188:9000
天津卫视,http://123.129.70.178:9901/tsfile/live/0135_1.m3u8
快乐垂钓,http://114.107.44.80:8188/rtp/238.1.79.31:4360
天津卫视,http://121.231.100.196:8095/rtp/239.49.8.148:6000
CCTV8-电视剧,http://www.cdnstv.com:6398/hls/8/index.m3u8
湖北卫视,http://27.191.202.133:19999/rtp/239.254.200.164:6000
宁夏卫视,http://114.254.37.254:18888/rtp/239.3.1.46:8124
青海卫视,http://58.57.40.22:9901/tsfile/live/1057_1.m3u8
广东卫视,http://59.35.185.47:8188/udp/239.77.1.152:5146
河南卫视,http://121.231.100.196:8095/rtp/239.49.1.44:6000
河北卫视,http://114.254.37.254:18888/rtp/239.3.1.148:8072
CCTV3-综艺,http://218.92.37.174:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://114.254.37.254:18888/rtp/239.3.1.138:8044
安徽:肥西新闻综合,http://114.107.44.80:8188/rtp/238.1.78.185:7352
江苏卫视,http://221.13.235.234:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6-电影,http://home.yulei.online:9999/udp/226.0.2.23:8096
北京卫视,http://221.13.234.7:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+体育赛事,http://58.57.40.22:9901/tsfile/live/1005_1.m3u8
江门侨乡生活,http://59.35.185.47:8188/udp/239.77.0.202:5146
辽宁卫视,http://121.231.100.196:8095/rtp/239.49.8.48:8000
四川卫视,http://114.254.37.254:18888/rtp/239.3.1.29:8288
河北卫视,http://220.169.100.41:10087/udp/239.76.252.199:9000
佛山综合,http://59.35.185.47:8188/udp/239.253.43.57:5146
卡酷少儿,http://223.198.242.180:4000/rtp/239.253.64.230:5140
CCTV11-戏曲,http://docker.hbwhphb.fun:35455/gaoma/cctv11.m3u8
六合新闻综合,http://p2hs.vzan.com/720020/432453820030502236/live.m3u8
浙江卫视,http://221.13.234.7:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6-电影,http://218.17.33.178:53290/tsfile/live/1006_1.m3u8?key=txiptv
CHC家庭影院,http://58.46.68.236:8188/udp/239.76.252.241:9000
黑龙江卫视,http://121.231.100.196:8095/rtp/239.49.8.144:6000
江苏卫视,http://114.254.37.254:18888/rtp/239.3.1.135:8028
云南卫视,http://sun135790.x3322.net:9901/tsfile/live/16038_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://112.27.235.94:8000/hls/33/index.m3u8
CCTV央视台球,http://59.35.185.47:8188/udp/239.253.43.11:5146
CCTV7,http://125.42.150.196:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14-少儿,http://218.92.37.174:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://59.35.185.47:8188/udp/239.77.0.124:5146
CCTV14,http://125.42.150.196:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://114.254.37.254:18888/rtp/239.3.1.27:8128
江西卫视,http://220.169.100.41:10087/udp/239.76.252.225:9000
广东珠江,http://218.15.183.23:9901/tsfile/live/23009_1.m3u8
天津卫视,http://61.156.228.12:8154/tsfile/live/0135_1.m3u8
安徽:界首综合频道,http://114.100.195.41:4022/rtp/238.1.78.195:7432
广东新闻,http://59.35.185.47:8188/udp/239.77.0.173:5146
河北卫视,http://58.46.68.236:8188/udp/239.76.245.199:1234
CHC家庭影院,http://220.169.100.41:10087/udp/239.76.252.241:9000
云南卫视,http://114.254.37.254:18888/rtp/239.3.1.26:8108
东方卫视,http://121.231.100.196:8095/rtp/239.49.8.140:6000
CCTV7-国防军事,http://112.123.243.37:50085/tsfile/live/0008_1.m3u8
海南卫视,http://114.100.195.41:4022/rtp/238.1.79.49:4504
东方卫视,http://114.107.44.80:8188/rtp/238.1.78.163:7176
广东卫视,http://home.yulei.online:9999/udp/226.0.2.45:8272
新疆卫视,http://218.92.37.174:9901/tsfile/live/0120_6.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://27.191.202.133:19999/rtp/239.254.200.163:6000
广东卫视,http://114.254.37.254:18888/rtp/239.3.1.142:8048
湖南电视剧,http://175.155.106.72:89/live1/live1.m3u8?zsicd
上海金色学堂,http://114.100.195.41:4022/rtp/238.1.78.76:6480
安徽:五河新闻综合,http://114.100.195.41:4022/rtp/238.1.79.52:4528
天津卫视,http://58.57.40.22:9901/tsfile/live/1034_1.m3u8
安徽:临泉新闻频道,http://114.107.44.80:8188/rtp/238.1.78.29:6160
江苏卫视,http://221.13.234.7:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
北京IPTV萌宠TV,http://114.254.37.254:18888/rtp/239.3.1.102:8001
安徽:徽州新闻频道,http://114.107.44.80:8188/rtp/238.1.78.138:6976
浙江国际,http://ali-vl.cztv.com/channels/lantian/channel010/360p.m3u8
广州新闻,http://59.35.185.47:8188/udp/239.253.43.72:5146
东南卫视,http://60.2.190.206:4000/udp/239.253.92.201:6146
金鹰卡通,http://114.107.44.80:8188/rtp/238.1.78.100:6672
安徽:合肥新闻频道,http://114.107.44.80:8188/rtp/238.1.78.111:6760
CCTV电视指南,http://114.100.195.41:4022/rtp/238.1.79.53:4560
宁夏卫视,http://114.100.195.41:4022/rtp/238.1.78.109:6744
安徽卫视,http://114.100.195.41:4022/rtp/238.1.79.27:4328
河南卫视,http://144.255.32.146:8288/udp/239.21.2.37:5002
CCTV15-音乐,http://xiaoya.crccxw.top:35455/gaoma/cctv15.m3u8
湖南:岳阳新闻综合,http://58.46.68.236:8188/udp/239.76.255.7:9000
浙江留学,http://ali-vl.cztv.com/channels/lantian/channel009/360p.m3u8
黑龙江卫视,http://218.15.183.23:9901/tsfile/live/23055_1.m3u8
CCTV10-科教,http://xiaoya.crccxw.top:35455/gaoma/cctv10.m3u8
黑龙江卫视,http://114.254.37.254:18888/rtp/239.3.1.133:8016
CCTV14,http://221.13.234.7:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://223.145.224.76:8000/udp/239.76.253.160:9000
新动漫,http://220.176.218.76:9000/rtp/239.252.220.132:5140
安徽卫视,http://218.92.37.174:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://218.92.37.174:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5-体育,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=c8ead1&tk=6949f8ce7202
山东卫视,http://114.254.37.254:18888/rtp/239.3.1.209:8052
广东新闻,https://stream1.freetv.fun/yan-dong-xin-wen-9.ctv
辽宁卫视,http://114.254.37.254:18888/rtp/239.3.1.210:8056
新疆卫视,http://58.57.40.22:9901/tsfile/live/1055_1.m3u8
湖北卫视,http://114.100.195.41:4022/rtp/238.1.78.168:7216
厦门卫视,http://114.254.37.254:18888/rtp/239.3.1.143:4120
新疆卫视,http://114.254.37.254:18888/rtp/239.3.1.48:8160
民视第一,http://37.27.111.214:8080/live/4/hls.m3u8
贵州卫视,http://223.198.242.180:4000/rtp/239.253.64.197:5140
安徽:芜湖新闻综合,http://114.107.44.80:8188/rtp/238.1.78.112:6768
天津卫视,http://home.yulei.online:9999/udp/226.0.2.56:8360
黎城综合,http://111.53.96.67:8081/live/1/index.m3u8?zshanxd
新疆卫视,http://223.198.242.180:4000/rtp/239.253.64.146:5140
深圳卫视,http://223.198.242.180:4000/rtp/239.253.64.203:5140
广东新闻,http://218.15.183.23:9901/tsfile/live/23010_1.m3u8
乐至综合,http://175.155.106.72:89/live1/live1.m3u8?zsicd;http://rmlive.lzxrmtzx.com/live1/live1.m3u8?zsicd
CCTV15-音乐,http://222.135.142.75:3283/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
密云电视台,http://114.254.37.254:18888/rtp/239.3.1.154:8001
安徽卫视,http://60.2.190.206:4000/udp/239.253.92.209:6566
安徽卫视,http://home.yulei.online:9999/udp/226.0.2.37:8208
兵团卫视,http://60.2.190.206:4000/udp/239.253.93.176:6344
湖北卫视,http://223.198.242.180:4000/rtp/239.253.64.207:5140
房山电视台,http://114.254.37.254:18888/rtp/239.3.1.96:8001
江苏综艺,http://218.92.37.174:9901/tsfile/live/0120_4.m3u8?key=txiptv&playlive=1&authid=0
兵团卫视,http://114.254.37.254:18888/rtp/239.3.1.144:4120
辽宁都市,http://36.129.58.53:8008/paiptv/LNDS.m3u8
天津卫视,http://114.254.37.254:18888/rtp/239.3.1.141:1234
北京卫视,http://59.35.185.47:8188/udp/239.77.1.151:5146
CCTV风云音乐,http://58.46.68.236:8188/udp/239.76.254.51:9000
深圳卫视,http://125.42.150.196:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://114.254.37.254:18888/rtp/239.3.1.156:8148
河南卫视,http://home.yulei.online:9999/udp/226.0.2.195:9472
CCTV16-奥林匹克,http://www.douzhicloud.site:35455/gaoma/cctv16.m3u8
深圳卫视,http://114.100.195.41:4022/rtp/238.1.78.156:7120
辽宁卫视,http://36.129.58.53:8008/paiptv/LNWS.m3u8
CCTV4-中文国际,http://60.2.190.206:4000/udp/239.253.93.193:6371
1997年春晚,https://txmov2.a.kwimgs.com/upic/2023/01/13/22/BMjAyMzAxMTMyMjEwMDNfNDAzMDAxOTlfOTM1MTIzMzYxNTJfMF8z_b_Bd841eae10ab1c9955ef55fbedfae6c45.mp4
河北卫视,http://59.35.185.47:8188/udp/239.77.1.214:5146
湖南电影,http://220.169.100.41:10087/udp/239.76.245.119:1234
CCTV兵器科技,http://59.35.185.47:8188/udp/239.253.43.9:5146
辽宁卫视,http://60.2.190.206:4000/udp/239.253.92.115:6056
安徽卫视,http://183.162.205.235:4022/rtp/238.1.78.150:7072
辽宁卫视,http://111.113.88.146:2000/rtp/239.121.4.163:8962
黑龙江卫视,http://home.yulei.online:9999/udp/226.0.2.48:8296
辽宁卫视,http://121.231.100.196:8095/rtp/239.49.1.35:6000
CCTV央视文化精品,http://27.191.202.133:19999/rtp/239.254.201.229:7260
辽宁影视剧,http://36.129.58.53:8008/paiptv/LNYSJ.m3u8
四川卫视,http://220.169.100.41:10087/udp/239.76.253.91:9000
辽宁卫视,http://218.92.37.174:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3-综艺,http://218.3.138.25:1111/tsfile/live/1002_1.m3u8
CCTV4-中文国际,http://60.2.190.206:4000/udp/239.253.93.192:6370
湖南都市,http://220.169.100.41:10087/udp/239.76.245.117:1234
CCTV16,http://223.145.224.76:8000/udp/239.76.254.200:9000
东方卫视,http://218.3.138.25:1111/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
茶频道,http://114.100.195.41:4022/rtp/238.1.79.30:4352
睛彩篮球,http://114.254.37.254:18888/rtp/239.3.1.126:8001
辽宁卫视,http://59.35.185.47:8188/udp/239.77.1.103:5146
江西卫视,http://home.yulei.online:9999/udp/226.0.2.198:9496
安阳新闻综合,http://221.13.235.234:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15-音乐,http://113.25.252.226:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://223.198.242.180:4000/rtp/239.253.64.57:5140
